-44.6497,-1.10804,57.195
-57.9297,-1.10804,57.0951
-67.7453,-1.10804,56.3956
-73.8301,-1.10804,54.4968
-75.9176,-1.10804,50.7993
-44.2055,3.68876,58.1944
-58.3252,3.68876,58.0788
-68.6891,3.68876,57.27
-75.0724,3.68876,55.0746
-77.2501,3.68876,50.7993
-43.2284,5.28769,60.3929
-59.1955,5.28769,60.243
-70.7655,5.28769,59.1937
-77.8053,5.28769,56.3456
-80.1814,5.28769,50.7993
-42.2513,3.68876,62.5914
-60.0657,3.68876,62.4072
-72.8419,3.68876,61.1174
-80.5381,3.68876,57.6166
-83.1128,3.68876,50.7993
-41.8071,-1.10804,63.5908
-60.4613,-1.10804,63.3909
-73.7857,-1.10804,61.9918
-81.7804,-1.10804,58.1944
-84.4453,-1.10804,50.7993
-42.2513,-5.90483,62.5914
-60.0657,-5.90483,62.4072
-72.8419,-5.90483,61.1174
-80.5381,-5.90483,57.6166
-83.1128,-5.90483,50.7993
-43.2284,-7.50376,60.3929
-59.1955,-7.50376,60.243
-70.7655,-7.50376,59.1937
-77.8053,-7.50376,56.3456
-80.1814,-7.50376,50.7993
-44.2055,-5.90483,58.1944
-58.3252,-5.90483,58.0788
-68.6891,-5.90483,57.27
-75.0724,-5.90483,55.0746
-77.2501,-5.90483,50.7993
-74.8073,-1.10804,45.0032
-71.2985,-1.10804,38.00787
-65.1248,-1.10804,31.01256
-56.0198,-1.10804,25.2164
-76.0183,3.68876,44.44367
-72.159,3.68876,37.15428
-65.4267,3.68876,29.95857
-55.5757,3.68876,23.884
-78.6824,5.28769,43.21273
-74.0522,5.28769,35.27637
-66.0909,5.28769,27.6398
-54.5986,5.28769,20.9526
-81.3466,3.68876,41.98178
-75.9454,3.68876,33.39846
-66.755,3.68876,25.3211
-53.6214,3.68876,18.0212
-82.5576,-1.10804,41.42226
-76.8059,-1.10804,32.54486
-67.0569,-1.10804,24.2671
-53.1773,-1.10804,16.6888
-81.3466,-5.90483,41.98178
-75.9454,-5.90483,33.39846
-66.755,-5.90483,25.3211
-53.6214,-5.90483,18.0212
-78.6824,-7.50376,43.21273
-74.0522,-7.50376,35.27637
-66.0909,-7.50376,27.6398
-54.5986,-7.50376,20.9526
-76.0183,-5.90483,44.44367
-72.159,-5.90483,37.15428
-65.4267,-5.90483,29.95857
-55.5757,-5.90483,23.884
49.1543,-1.10804,40.139782
62.7896,-1.10804,43.27102
68.6967,-1.10804,50.7993
71.939,-1.10804,59.9265
77.5797,-1.10804,67.8546
49.1543,9.4449,36.47557
63.8305,8.42059,40.55409
70.0292,6.1671,49.21704
73.5629,3.91361,59.354
80.2446,2.88929,67.8546
49.1543,12.9626,28.4143
66.1207,11.5968,34.57684
72.9605,8.59214,45.73604
77.1355,5.58749,58.0944
86.1073,4.22173,67.8546
49.1543,9.4449,20.353
68.4108,8.42059,28.5996
75.8919,6.1671,42.25504
80.7081,3.91361,56.8349
91.97,2.88929,67.8546
49.1543,-1.10804,16.6888
69.4518,-1.10804,25.8827
77.2244,-1.10804,40.67276
82.3321,-1.10804,56.2623
94.6349,-1.10804,67.8546
49.1543,-11.661,20.353
68.4108,-10.6367,28.5996
75.8919,-8.38317,42.25504
80.7081,-6.12968,56.8349
91.97,-5.10536,67.8546
49.1543,-15.1786,28.4143
66.1207,-13.8129,34.57684
72.9605,-10.8082,45.73604
77.1355,-7.80356,58.0944
86.1073,-6.4378,67.8546
49.1543,-11.661,36.47557
63.8305,-10.6367,40.55409
70.0292,-8.38317,49.21704
73.5629,-6.12968,59.354
80.2446,-5.10536,67.8546
79.6227,-1.10804,69.0538
81.1329,-1.10804,69.4535
81.577,-1.10804,69.0538
80.4222,-1.10804,67.8546
82.4767,2.63946,69.1123
83.8116,2.08983,69.5472
83.8515,1.54019,69.1357
82.1988,1.29036,67.8546
88.7555,3.88862,69.2411
89.7049,3.15578,69.7533
88.8555,2.42294,69.3161
86.1073,2.08983,67.8546
95.0343,2.63946,69.37
95.5982,2.08983,69.9594
93.8594,1.54019,69.4964
90.0158,1.29036,67.8546
97.8883,-1.10804,69.4285
98.2769,-1.10804,70.0531
96.1339,-1.10804,69.5784
91.7924,-1.10804,67.8546
95.0343,-4.85553,69.37
95.5982,-4.3059,69.9594
93.8594,-3.75626,69.4964
90.0158,-3.50643,67.8546
88.7555,-6.10469,69.2411
89.7049,-5.37185,69.7533
88.8555,-4.63901,69.3161
86.1073,-4.3059,67.8546
82.4767,-4.85553,69.1123
83.8116,-4.3059,69.5472
83.8515,-3.75626,69.1357
82.1988,-3.50643,67.8546
0.831025,-1.10804,89.1736
10.5134,-1.10804,87.7746
10.0693,-1.10804,84.3769
6.42728,-1.10804,80.1797
6.51611,-1.10804,76.3822
9.76642,2.70243,87.7746
9.35632,2.52698,84.3769
5.9947,1.09187,80.1797
6.07552,1.12336,76.3822
7.71453,5.77547,87.7746
7.39819,5.45913,84.3769
4.80736,2.8683,80.1797
4.86744,2.92838,76.3822
4.64149,7.82736,87.7746
4.46604,7.41726,84.3769
3.03093,4.05564,80.1797
3.06242,4.13646,76.3822
0.831025,8.57438,87.7746
0.831025,8.13023,84.3769
0.831025,4.48822,80.1797
0.831025,4.57705,76.3822
-2.97944,7.82736,87.7746
-2.80399,7.41726,84.3769
-1.36888,4.05564,80.1797
-1.40037,4.13646,76.3822
-6.05248,5.77547,87.7746
-5.73614,5.45913,84.3769
-3.14531,2.8683,80.1797
-3.20539,2.92838,76.3822
-8.10437,2.70243,87.7746
-7.69427,2.52698,84.3769
-4.33265,1.09187,80.1797
-4.41347,1.12336,76.3822
-8.85139,-1.10804,87.7746
-8.40724,-1.10804,84.3769
-4.76523,-1.10804,80.1797
-4.85406,-1.10804,76.3822
-8.10437,-4.9185,87.7746
-7.69427,-4.74305,84.3769
-4.33265,-3.30794,80.1797
-4.41347,-3.33943,76.3822
-6.05248,-7.99154,87.7746
-5.73614,-7.6752,84.3769
-3.14531,-5.08437,80.1797
-3.20539,-5.14445,76.3822
-2.97944,-10.0434,87.7746
-2.80399,-9.63333,84.3769
-1.36888,-6.27171,80.1797
-1.40037,-6.35253,76.3822
0.831025,-10.7904,87.7746
0.831025,-10.3463,84.3769
0.831025,-6.70429,80.1797
0.831025,-6.79312,76.3822
4.64149,-10.0434,87.7746
4.46604,-9.63333,84.3769
3.03093,-6.27171,80.1797
3.06242,-6.35253,76.3822
7.71453,-7.99154,87.7746
7.39819,-7.6752,84.3769
4.80736,-5.08437,80.1797
4.86744,-5.14445,76.3822
9.76642,-4.9185,87.7746
9.35632,-4.74305,84.3769
5.9947,-3.30794,80.1797
6.07552,-3.33943,76.3822
13.8001,-1.10804,73.8506
24.282,-1.10804,72.1184
33.6979,-1.10804,70.3862
37.7841,-1.10804,67.8546
12.795,3.98234,73.8506
22.4646,8.09647,72.1184
31.1507,11.7922,70.3862
34.9202,13.396,67.8546
10.0391,8.10003,73.8506
17.4812,15.5422,72.1184
24.1665,22.2275,70.3862
27.0677,25.1286,67.8546
5.9214,10.856,73.8506
10.0355,20.5255,72.1184
13.7313,29.2117,70.3862
15.3351,32.9812,67.8546
0.831025,11.8611,73.8506
0.831025,22.3429,72.1184
0.831025,31.7589,70.3862
0.831025,35.845,67.8546
-4.25935,10.856,73.8506
-8.37348,20.5255,72.1184
-12.0692,29.2117,70.3862
-13.673,32.9812,67.8546
-8.37704,8.10003,73.8506
-15.8192,15.5422,72.1184
-22.5045,22.2275,70.3862
-25.4056,25.1286,67.8546
-11.133,3.98234,73.8506
-20.8025,8.09647,72.1184
-29.4887,11.7922,70.3862
-33.2582,13.396,67.8546
-12.1381,-1.10804,73.8506
-22.62,-1.10804,72.1184
-32.0359,-1.10804,70.3862
-36.122,-1.10804,67.8546
-11.133,-6.19841,73.8506
-20.8025,-10.3125,72.1184
-29.4887,-14.0083,70.3862
-33.2582,-15.6121,67.8546
-8.37704,-10.3161,73.8506
-15.8192,-17.7582,72.1184
-22.5045,-24.4435,70.3862
-25.4056,-27.3447,67.8546
-4.25935,-13.072,73.8506
-8.37348,-22.7416,72.1184
-12.0692,-31.4277,70.3862
-13.673,-35.1972,67.8546
0.831025,-14.0771,73.8506
0.831025,-24.559,72.1184
0.831025,-33.9749,70.3862
0.831025,-38.0611,67.8546
5.9214,-13.072,73.8506
10.0355,-22.7416,72.1184
13.7313,-31.4277,70.3862
15.3351,-35.1972,67.8546
10.0391,-10.3161,73.8506
17.4812,-17.7582,72.1184
24.1665,-24.4435,70.3862
27.0677,-27.3447,67.8546
12.795,-6.19841,73.8506
22.4646,-10.3125,72.1184
31.1507,-14.0083,70.3862
34.9202,-15.6121,67.8546
